Timestamp,Sensor,Data
1719870597060,"G,163012936,-786369361,0"
1719870597065,"L,101.19,30.29,11.23"
1719870597099,"H,29.46,35.54"
1719870597110,"B,0.40,-0.16,9.84,0.12,-0.18,-0.18"
1719870597113,"M,-37.00,35.00,44.00"
1719870597125,"G,163009752,-786369139,0"
1719870597129,"L,101.19,30.29,11.46"
1719870597164,"H,29.46,35.54"
1719870597175,"B,0.47,-0.13,9.99,0.92,-1.53,-0.06"
1719870597199,"G,163264727,-786278109,0"
1719870597204,"L,101.19,30.29,11.33"
1719870597238,"H,29.46,35.54"
1719870597249,"B,0.39,-0.05,9.82,-0.31,0.49,-0.12"
1719870597252,"M,-38.00,37.00,39.00"
1719870597264,"G,163261550,-786277892,0"
1719870597269,"L,101.19,30.29,11.30"
1719870597303,"H,29.46,35.54"
1719870597314,"B,0.44,-0.16,9.92,0.24,-0.06,-0.12"
1719870597317,"M,-37.00,36.00,40.00"
1719870597329,"G,163021369,-786359810,0"
1719870597333,"L,101.19,30.29,11.80"
1719870597368,"H,29.46,35.53"
1719870597379,"B,0.47,-0.16,9.90,-0.12,0.24,-0.12"
1719870597382,"M,-38.00,38.00,45.00"
1719870597405,"G,162990647,-786367804,0"
1719870597409,"L,101.19,30.29,11.29"
1719870597444,"H,29.46,35.53"
1719870597455,"B,0.43,-0.09,10.04,0.85,-1.59,-0.06"
1719870597468,"G,162987463,-786367582,0"
1719870597473,"L,101.19,30.29,11.30"
1719870597507,"H,29.46,35.53"
1719870597518,"B,0.39,-0.14,9.83,0.55,-1.04,-0.12"
1719870597521,"M,-39.00,37.00,39.00"
1719870597533,"G,162984279,-786367359,0"
1719870597537,"L,101.19,30.29,11.44"
1719870597572,"H,29.46,35.53"
1719870597583,"B,0.73,-0.10,10.06,-0.55,1.53,5.07"
1719870597586,"M,-38.00,36.00,40.00"
1719870597598,"G,162977911,-786366914,0"
1719870597602,"L,101.19,30.29,11.55"
1719870597637,"H,29.46,35.53"
1719870597648,"B,0.37,-0.08,9.84,0.37,-0.61,1.28"
1719870597661,"G,162974726,-786366692,0"
1719870597666,"L,101.19,30.29,11.40"
1719870597700,"H,29.48,35.53"
1719870597711,"B,0.42,-0.13,9.92,0.06,0.12,-0.12"
1719870597714,"M,-38.00,38.00,45.00"
1719870597726,"G,162971542,-786366470,0"
1719870597730,"L,101.19,30.29,11.30"
1719870597765,"H,29.46,35.54"
1719870597776,"B,0.47,-0.16,9.91,0.06,0.00,-0.24"
1719870597779,"M,-39.00,36.00,42.00"
1719870597801,"G,162965174,-786366025,0"
1719870597805,"L,101.19,30.29,11.55"
1719870597840,"H,29.46,35.54"
1719870597851,"B,0.46,-0.07,9.88,0.12,-0.18,-0.12"
1719870597864,"G,163223416,-786275291,0"
1719870597869,"L,101.19,30.29,11.24"
1719870597903,"H,29.48,35.54"
1719870597914,"B,0.43,-0.11,9.87,0.06,-0.12,0.00"
1719870597917,"M,-37.00,36.00,38.00"
1719870597929,"G,163220239,-786275074,0"
1719870597934,"L,101.19,30.29,11.45"
1719870597968,"H,29.46,35.54"
1719870597979,"B,0.44,-0.12,9.90,0.12,-0.12,-0.18"
1719870597982,"M,-36.00,36.00,43.00"
1719870598005,"G,162976799,-786356704,0"
1719870598009,"L,101.19,30.29,11.56"
1719870598044,"H,29.46,35.54"
1719870598056,"B,0.46,-0.11,9.89,0.06,-0.06,-0.12"
1719870598068,"G,162973616,-786356482,0"
1719870598073,"L,101.19,30.29,11.33"
1719870598107,"H,29.48,35.54"
1719870598118,"B,0.42,-0.10,9.88,0.00,-0.06,-0.12"
1719870598121,"M,-38.00,37.00,41.00"
1719870598133,"G,162970432,-786356261,0"
1719870598137,"L,101.19,30.29,11.28"
1719870598172,"H,29.46,35.54"
1719870598183,"B,0.45,-0.12,9.88,0.06,-0.12,-0.12"
1719870598186,"M,-38.00,34.00,41.00"
1719870598208,"G,162964065,-786355817,0"
1719870598213,"L,101.19,30.29,11.22"
1719870598247,"H,29.45,35.53"
1719870598259,"B,0.46,-0.12,9.90,0.18,-0.06,-0.12"
1719870598271,"G,162960881,-786355595,0"
1719870598276,"L,101.19,30.30,11.12"
1719870598310,"H,29.48,35.54"
1719870598321,"B,0.45,-0.10,9.88,0.00,-0.18,-0.12"
1719870598324,"M,-38.00,37.00,38.00"
1719870598346,"G,162954514,-786355152,0"
1719870598351,"L,101.19,30.29,11.14"
1719870598385,"H,29.46,35.53"
1719870598396,"B,0.44,-0.11,9.90,0.18,0.00,-0.12"
1719870598399,"M,-35.00,37.00,37.00"
1719870598411,"G,162951331,-786354930,0"
1719870598415,"L,101.19,30.30,11.44"
1719870598450,"H,29.48,35.53"
1719870598461,"B,0.46,-0.12,9.92,0.18,0.00,-0.12"
1719870598474,"G,162948147,-786354708,0"
1719870598479,"L,101.19,30.30,11.31"
1719870598513,"H,29.48,35.50"
1719870598524,"B,0.45,-0.11,9.87,0.12,-0.18,-0.12"
1719870598527,"M,-40.00,37.00,38.00"
1719870598539,"G,162941780,-786354265,0"
1719870598544,"L,101.18,30.29,11.72"
1719870598578,"H,29.48,35.50"
1719870598590,"B,0.44,-0.10,9.89,0.06,-0.12,-0.12"
1719870598592,"M,-39.00,36.00,39.00"
1719870598605,"G,162938596,-786354043,0"
1719870598609,"L,101.19,30.29,11.46"
1719870598644,"H,29.46,35.48"
1719870598655,"B,0.46,-0.12,9.89,0.06,-0.06,-0.12"
1719870598669,"G,162935413,-786353821,0"
1719870598674,"L,101.19,30.29,11.31"
1719870598708,"H,29.48,35.46"
1719870598719,"B,0.45,-0.10,9.88,0.12,0.00,-0.06"
1719870598722,"M,-36.00,37.00,41.00"
1719870598745,"G,162929045,-786353378,0"
1719870598749,"L,101.19,30.29,11.47"
1719870598784,"H,29.46,35.45"
1719870598795,"B,0.46,-0.12,9.89,-0.06,0.06,-0.06"
1719870598798,"M,-38.00,38.00,40.00"
1719870598810,"G,162925862,-786353156,0"
1719870598814,"L,101.19,30.29,11.39"
1719870598849,"H,29.46,35.45"
1719870598860,"B,0.45,-0.11,9.91,0.12,0.00,-0.12"
1719870598863,"M,-36.00,40.00,38.00"
1719870598875,"G,162922678,-786352935,0"
1719870598879,"L,101.19,30.29,10.94"
1719870598914,"H,29.46,35.42"
1719870598925,"B,0.46,-0.09,9.91,0.12,0.00,-0.12"
1719870598949,"G,163153504,-786270523,0"
1719870598954,"L,101.19,30.29,11.30"
1719870598988,"H,29.46,35.42"
1719870599000,"B,0.42,-0.12,9.89,0.12,-0.12,-0.06"
1719870599002,"M,-37.00,37.00,38.00"
1719870599014,"G,163150326,-786270307,0"
1719870599019,"L,101.19,30.29,11.28"
1719870599053,"H,29.48,35.41"
1719870599064,"B,0.66,-0.09,9.88,-0.37,0.92,-4.76"
1719870599067,"M,-36.00,37.00,37.00"
1719870599080,"G,163147148,-786270090,0"
1719870599084,"L,101.19,30.29,11.07"
1719870599118,"H,29.46,35.41"
1719870599129,"B,0.46,-0.10,9.88,0.12,-0.12,-0.24"
1719870599153,"G,163140793,-786269657,0"
1719870599157,"L,101.19,30.29,11.22"
1719870599193,"H,29.46,35.39"
1719870599204,"B,0.46,-0.11,9.89,0.00,-0.12,-0.12"
1719870599206,"M,-39.00,35.00,40.00"
1719870599218,"G,163137615,-786269440,0"
1719870599222,"L,101.19,30.29,11.30"
1719870599257,"H,29.46,35.37"
1719870599269,"B,0.46,-0.10,9.90,0.06,-0.06,-0.12"
1719870599271,"M,-38.00,38.00,42.00"
1719870599293,"G,163131259,-786269007,0"
1719870599298,"L,101.19,30.29,11.23"
1719870599332,"H,29.46,35.35"
1719870599344,"B,0.46,-0.11,9.88,0.12,0.00,-0.18"
1719870599357,"G,162866463,-786359136,0"
1719870599361,"L,101.19,30.28,11.45"
1719870599396,"H,29.46,35.33"
1719870599408,"B,0.46,-0.10,9.90,0.12,-0.06,-0.12"
1719870599410,"M,-38.00,36.00,39.00"
1719870599422,"G,162863279,-786358914,0"
1719870599426,"L,101.19,30.29,11.31"
1719870599461,"H,29.46,35.33"
1719870599473,"B,0.46,-0.09,9.88,0.06,0.00,0.00"
1719870599475,"M,-40.00,37.00,42.00"
1719870599497,"G,163118548,-786268141,0"
1719870599501,"L,101.19,30.29,11.29"
1719870599536,"H,29.46,35.33"
1719870599547,"B,0.45,-0.10,9.89,0.12,-0.18,-0.18"
1719870599561,"G,163115370,-786267925,0"
1719870599565,"L,101.19,30.28,11.19"
1719870599601,"H,29.46,35.30"
1719870599613,"B,0.46,-0.10,9.88,0.31,-0.61,-0.06"
1719870599614,"M,-41.00,39.00,39.00"
1719870599639,"G,163112192,-786267708,0"
1719870599639,"L,101.18,30.28,11.66"
1719870599671,"H,29.46,35.30"
1719870599678,"B,0.45,-0.11,9.92,0.85,-2.14,-0.12"
1719870599679,"M,-39.00,36.00,38.00"
1719870599701,"G,163105836,-786267275,0"
1719870599706,"L,101.19,30.28,11.46"
1719870599741,"H,29.46,35.30"
1719870599753,"B,0.40,-0.14,9.92,0.67,-1.77,-0.12"
1719870599755,"M,-40.00,39.00,40.00"
1719870599767,"G,163102658,-786267058,0"
1719870599771,"L,101.19,30.28,11.09"
1719870599806,"H,29.46,35.30"
1719870599817,"B,0.42,-0.11,9.87,-0.43,1.77,8.97"
1719870599831,"G,163099480,-786266842,0"
1719870599835,"L,101.19,30.27,11.56"
1719870599870,"H,29.45,35.30"
1719870599881,"B,0.44,-0.13,9.88,0.24,-0.37,-0.43"
1719870599884,"M,-39.00,37.00,38.00"
1719870599906,"G,163093124,-786266409,0"
1719870599911,"L,101.19,30.27,11.39"
1719870599945,"H,29.45,35.33"
1719870599956,"B,0.40,-0.13,9.94,-0.85,2.62,-0.12"
1719870599959,"M,-38.00,37.00,38.00"
1719870599971,"G,163089946,-786266193,0"
1719870599975,"L,101.19,30.27,11.44"
1719870600010,"H,29.46,35.33"
1719870600022,"B,0.42,-0.11,9.88,0.18,0.00,-0.12"
1719870600045,"G,163083591,-786265760,0"
1719870600050,"L,101.18,30.26,11.30"
1719870600084,"H,29.45,35.33"
1719870600095,"B,0.44,-0.12,9.88,0.24,-0.49,-0.18"
1719870600098,"M,-40.00,37.00,37.00"
1719870600110,"G,163080413,-786265543,0"
1719870600114,"L,101.19,30.26,11.30"
1719870600149,"H,29.45,35.33"
1719870600161,"B,0.41,-0.13,9.91,1.10,-2.87,-0.12"
1719870600163,"M,-38.00,36.00,36.00"
1719870600175,"G,163077235,-786265327,0"
1719870600179,"L,101.19,30.26,11.22"
1719870600214,"H,29.44,35.30"
1719870600225,"B,0.42,-0.13,9.88,0.92,-2.32,6.04"
1719870600248,"G,163070879,-786264894,0"
1719870600253,"L,101.19,30.26,11.34"
1719870600287,"H,29.44,35.33"
1719870600299,"B,0.41,-0.13,9.93,-0.98,2.75,-0.92"
1719870600301,"M,-39.00,35.00,44.00"
1719870600313,"G,163067701,-786264677,0"
1719870600317,"L,101.19,30.26,11.48"
1719870600352,"H,29.44,35.33"
1719870600364,"B,0.39,-0.13,9.90,0.85,-2.01,-0.18"
1719870600366,"M,-38.00,38.00,41.00"
1719870600378,"G,163064523,-786264461,0"
1719870600382,"L,101.19,30.26,11.51"
1719870600417,"H,29.45,35.35"
1719870600429,"B,0.44,-0.11,9.89,-1.40,3.48,0.00"
1719870600441,"G,163061345,-786264245,0"
1719870600446,"L,101.19,30.26,11.63"
1719870600480,"H,29.45,35.35"
1719870600492,"B,0.43,-0.10,9.86,0.18,-0.12,-0.06"
1719870600494,"M,-39.00,37.00,38.00"
1719870600516,"G,163054989,-786263812,0"
1719870600521,"L,101.19,30.26,11.19"
1719870600556,"H,29.44,35.37"
1719870600568,"B,0.44,-0.13,9.87,-0.31,0.73,-0.12"
1719870600570,"M,-40.00,36.00,41.00"
1719870600584,"G,163051811,-786263596,0"
1719870600587,"L,101.19,30.25,11.37"
1719870600621,"H,29.44,35.37"
1719870600638,"B,0.43,-0.10,9.90,0.18,-0.24,-0.12"
1719870600656,"G,163045455,-786263163,0"
1719870600661,"L,101.19,30.24,11.32"
1719870600696,"H,29.44,35.37"
1719870600707,"B,0.44,-0.11,9.90,0.00,0.18,-0.12"
1719870600710,"M,-39.00,37.00,42.00"
1719870600722,"G,163042278,-786262946,0"
1719870600726,"L,101.19,30.25,11.11"
1719870600761,"H,29.44,35.37"
1719870600773,"B,0.43,-0.12,9.88,0.00,0.24,-3.36"
1719870600775,"M,-40.00,36.00,40.00"
1719870600798,"G,163035922,-786262514,0"
1719870600802,"L,101.19,30.24,11.42"
1719870600836,"H,29.44,35.37"
1719870600848,"B,0.49,-0.13,9.89,-0.31,0.37,-12.33"
1719870600850,"M,-38.00,38.00,42.00"
1719870600862,"G,163032744,-786262297,0"
1719870600867,"L,101.19,30.25,11.46"
1719870600901,"H,29.44,35.37"
1719870600913,"B,0.58,-0.05,9.89,0.00,0.06,-4.03"
1719870600925,"G,163029566,-786262081,0"
1719870600930,"L,101.19,30.25,11.21"
1719870600964,"H,29.42,35.35"
1719870600976,"B,0.81,0.00,9.89,-0.06,-0.06,-7.45"
1719870600978,"M,-38.00,38.00,41.00"
1719870600990,"G,163026388,-786261865,0"
1719870600994,"L,101.19,30.24,11.44"
1719870601029,"H,29.44,35.35"
1719870601040,"B,0.34,-0.12,9.92,0.12,-0.12,-0.61"
1719870601043,"M,-36.00,34.00,40.00"
1719870601065,"G,163020032,-786261432,0"
1719870601070,"L,101.19,30.23,11.44"
1719870601104,"H,29.42,35.34"
1719870601116,"B,0.62,-0.05,9.90,0.00,-0.12,-6.96"
1719870601129,"G,163016854,-786261216,0"
1719870601134,"L,101.19,30.23,11.40"
1719870601168,"H,29.42,35.34"
1719870601180,"B,0.34,-0.21,9.90,-0.24,-0.12,-15.93"
1719870601182,"M,-37.00,36.00,38.00"
1719870601205,"G,163010498,-786260783,0"
1719870601210,"L,101.19,30.23,11.55"
1719870601244,"H,29.41,35.30"
1719870601256,"B,0.37,-0.22,9.93,-0.55,0.06,-29.72"
1719870601258,"M,-34.00,36.00,41.00"
1719870601270,"G,163007320,-786260567,0"
1719870601274,"L,101.18,30.23,11.39"
1719870601309,"H,29.42,35.32"
1719870601321,"B,0.60,-0.02,9.89,-1.04,1.34,-23.80"
1719870601333,"G,163004142,-786260351,0"
1719870601338,"L,101.19,30.23,11.58"
1719870601372,"H,29.41,35.30"
1719870601384,"B,1.01,-0.03,9.85,-1.40,2.14,-18.37"
1719870601386,"M,-37.00,38.00,40.00"
1719870601408,"G,162997786,-786259918,0"
1719870601413,"L,101.19,30.23,11.38"
1719870601447,"H,29.41,35.33"
1719870601459,"B,0.47,-0.12,9.89,-0.49,1.22,-0.12"
1719870601461,"M,-37.00,40.00,39.00"
1719870601473,"G,162994608,-786259702,0"
1719870601477,"L,101.19,30.23,11.31"
1719870601512,"H,29.42,35.34"
1719870601524,"B,0.93,-0.05,9.85,1.71,-3.97,5.68"
1719870601526,"M,-36.00,37.00,40.00"
1719870601538,"G,162729538,-786349591,0"
1719870601542,"L,101.19,30.23,11.50"
1719870601577,"H,29.41,35.35"
1719870601589,"B,-0.03,-0.24,9.90,0.79,-1.10,17.46"
1719870601612,"G,162985074,-786259053,0"
1719870601616,"L,101.19,30.24,11.22"
1719870601651,"H,29.42,35.35"
1719870601663,"B,0.43,-0.12,9.85,1.10,-2.44,-0.06"
1719870601665,"M,-37.00,40.00,42.00"
1719870601676,"G,162719985,-786348926,0"
1719870601681,"L,101.19,30.25,11.18"
1719870601716,"H,29.42,35.35"
1719870601728,"B,0.47,-0.14,9.80,-2.01,5.19,0.00"
1719870601730,"M,-37.00,36.00,38.00"
1719870601752,"G,162713616,-786348482,0"
1719870601756,"L,101.19,30.25,11.48"
1719870601791,"H,29.41,35.37"
1719870601803,"B,0.47,-0.15,9.89,0.00,0.06,-0.12"
1719870601815,"G,162710432,-786348261,0"
1719870601820,"L,101.19,30.25,11.12"
1719870601854,"H,29.42,35.37"
1719870601866,"B,0.47,-0.10,9.89,-0.12,0.31,-2.87"
1719870601868,"M,-38.00,35.00,41.00"
1719870601880,"G,162707247,-786348039,0"
1719870601884,"L,101.19,30.25,11.41"
1719870601919,"H,29.42,35.40"
1719870601931,"B,0.83,-0.03,9.85,-0.73,1.65,-8.61"
1719870601933,"M,-37.00,36.00,40.00"
1719870601955,"G,162700879,-786347595,0"
1719870601960,"L,101.19,30.26,11.26"
1719870601995,"H,29.42,35.42"
1719870602006,"B,0.48,-0.17,9.90,0.18,0.00,-0.12"
1719870602020,"G,162697694,-786347374,0"
1719870602024,"L,101.19,30.25,11.44"
1719870602059,"H,29.42,35.43"
1719870602070,"B,0.48,-0.10,9.87,0.00,-0.06,-0.06"
1719870602073,"M,-39.00,37.00,40.00"
1719870602084,"G,162956472,-786257107,0"
1719870602089,"L,101.19,30.25,11.13"
1719870602124,"H,29.44,35.43"
1719870602135,"B,0.46,-0.09,9.88,1.59,-4.15,-0.18"
1719870602138,"M,-36.00,37.00,36.00"
1719870602160,"G,162688141,-786346708,0"
1719870602164,"L,101.19,30.25,11.12"
1719870602199,"H,29.42,35.45"
1719870602211,"B,0.53,-0.15,9.90,1.83,-4.39,-0.06"
1719870602223,"G,162684957,-786346487,0"
1719870602227,"L,101.19,30.25,11.19"
1719870602262,"H,29.44,35.46"
1719870602273,"B,0.09,-0.23,9.84,-2.50,6.90,10.19"
1719870602276,"M,-37.00,37.00,35.00"
1719870602298,"G,162678588,-786346043,0"
1719870602303,"L,101.19,30.25,11.49"
1719870602337,"H,29.42,35.46"
1719870602349,"B,0.42,-0.11,9.93,0.67,-1.77,-0.18"
1719870602351,"M,-36.00,38.00,42.00"
1719870602363,"G,162675403,-786345822,0"
1719870602367,"L,101.19,30.25,11.09"
1719870602402,"H,29.44,35.48"
1719870602414,"B,0.43,-0.14,9.89,-0.12,0.06,-0.18"
1719870602416,"M,-39.00,35.00,40.00"
1719870602428,"G,162672219,-786345600,0"
1719870602432,"L,101.19,30.25,11.03"
1719870602467,"H,29.42,35.48"
1719870602479,"B,0.39,-0.18,9.94,0.37,-0.49,-0.18"
1719870602502,"G,162665850,-786345157,0"
1719870602506,"L,101.19,30.25,11.36"
1719870602541,"H,29.42,35.48"
1719870602553,"B,0.40,-0.13,9.82,0.49,-1.46,-0.12"
1719870602555,"M,-38.00,37.00,37.00"
1719870602566,"G,162662666,-786344935,0"
1719870602571,"L,101.19,30.25,11.07"
1719870602606,"H,29.42,35.46"
1719870602620,"B,0.39,-0.16,9.88,0.31,-1.10,-0.12"
1719870602620,"M,-34.00,39.00,38.00"
1719870602631,"G,162659481,-786344713,0"
1719870602636,"L,101.19,30.25,11.34"
1719870602671,"H,29.44,35.48"
1719870602682,"B,0.38,-0.15,9.91,0.18,-0.49,-0.12"
1719870602705,"G,162653112,-786344270,0"
1719870602710,"L,101.19,30.25,11.80"
1719870602744,"H,29.42,35.48"
1719870602755,"B,0.40,-0.13,9.86,-1.46,4.21,-0.06"
1719870602758,"M,-39.00,40.00,41.00"
1719870602769,"G,162649928,-786344048,0"
1719870602774,"L,101.19,30.25,11.33"
1719870602809,"H,29.42,35.46"
1719870602821,"B,0.42,-0.17,9.94,0.12,0.12,-0.12"
1719870602823,"M,-35.00,40.00,37.00"
1719870602845,"G,162643559,-786343605,0"
1719870602850,"L,101.19,30.25,11.54"
1719870602884,"H,29.41,35.48"
1719870602896,"B,0.34,-0.16,9.96,4.33,-12.39,-0.37"
1719870602908,"G,162902445,-786253434,0"
1719870602913,"L,101.19,30.24,11.44"
1719870602947,"H,29.41,35.48"
1719870602958,"B,0.13,-0.21,9.90,-4.46,13.18,8.24"
1719870602961,"M,-40.00,38.00,39.00"
1719870602973,"G,162637190,-786343162,0"
1719870602977,"L,101.19,30.24,11.06"
1719870603012,"H,29.42,35.48"
1719870603023,"B,0.49,-0.08,9.81,0.67,-1.71,0.00"
1719870603026,"M,-38.00,39.00,34.00"
1719870603048,"G,162892911,-786252786,0"
1719870603053,"L,101.19,30.24,10.93"
1719870603087,"H,29.41,35.46"
1719870603099,"B,0.49,-0.13,9.83,-0.24,0.73,-0.12"
1719870603111,"G,162889733,-786252570,0"
1719870603115,"L,101.18,30.24,11.69"
1719870603150,"H,29.41,35.46"
1719870603162,"B,0.37,-0.19,9.95,0.61,-2.01,-0.18"
1719870603164,"M,-38.00,38.00,42.00"
1719870603176,"G,162886555,-786252354,0"
1719870603180,"L,101.19,30.25,11.32"
1719870603215,"H,29.42,35.48"
1719870603227,"B,0.43,-0.12,9.89,-3.23,8.73,0.06"
1719870603229,"M,-38.00,38.00,40.00"
1719870603251,"G,162618083,-786341833,0"
1719870603256,"L,101.19,30.25,11.19"
1719870603290,"H,29.41,35.48"
1719870603302,"B,0.40,-0.13,10.00,2.81,-6.90,-0.24"
1719870603304,"M,-38.00,37.00,33.00"
1719870603316,"G,162614899,-786341611,0"
1719870603320,"L,101.18,30.25,11.68"
1719870603355,"H,29.41,35.50"
1719870603367,"B,0.43,-0.17,9.95,2.44,-6.77,-0.18"
1719870603379,"G,162611715,-786341389,0"
1719870603384,"L,101.19,30.25,11.26"
1719870603418,"H,29.42,35.50"
1719870603429,"B,0.33,-0.16,9.93,-3.17,8.91,0.06"
1719870603432,"M,-37.00,39.00,38.00"
1719870603455,"G,162605346,-786340946,0"
1719870603459,"L,101.18,30.25,11.74"
1719870603494,"H,29.41,35.54"
1719870603505,"B,0.50,-0.08,9.78,1.22,-2.62,-0.18"
1719870603508,"M,-38.00,37.00,37.00"
1719870603520,"G,162864308,-786250842,0"
1719870603524,"L,101.19,30.25,11.03"
1719870603559,"H,29.44,35.57"
1719870603571,"B,0.46,-0.14,9.97,0.67,-1.46,-0.18"
1719870603583,"G,162861130,-786250626,0"
1719870603587,"L,101.19,30.26,11.48"
1719870603622,"H,29.44,35.59"
1719870603633,"B,0.36,-0.17,10.00,-0.61,1.77,-0.06"
1719870603636,"M,-39.00,38.00,42.00"
1719870603658,"G,162854774,-786250194,0"
1719870603663,"L,101.18,30.26,11.77"
1719870603697,"H,29.42,35.60"
1719870603708,"B,0.45,-0.14,9.86,0.55,-1.46,-0.18"
1719870603711,"M,-38.00,36.00,40.00"
1719870603722,"G,162851596,-786249978,0"
1719870603727,"L,101.19,30.26,11.22"
1719870603762,"H,29.44,35.63"
1719870603773,"B,0.50,-0.10,9.90,0.73,-1.83,-0.18"
1719870603796,"G,162845240,-786249546,0"
1719870603801,"L,101.19,30.27,11.21"
1719870603836,"H,29.42,35.64"
1719870603847,"B,0.39,-0.13,9.92,1.28,-3.36,-0.12"
1719870603850,"M,-37.00,39.00,44.00"
1719870603861,"G,162842062,-786249330,0"
1719870603866,"L,101.19,30.26,11.23"
1719870603901,"H,29.44,35.67"
1719870603912,"B,0.46,-0.14,9.82,0.24,-0.67,-0.12"
1719870603915,"M,-36.00,36.00,46.00"
1719870603926,"G,162838883,-786249115,0"
1719870603931,"L,101.19,30.26,11.17"
1719870603966,"H,29.44,35.69"
1719870603977,"B,0.51,-0.13,9.89,0.00,0.12,-0.12"
1719870604000,"G,162832527,-786248683,0"
1719870604005,"L,101.19,30.26,11.10"
1719870604040,"H,29.44,35.69"
1719870604051,"B,0.47,-0.10,9.89,2.01,-4.94,-0.24"
1719870604054,"M,-37.00,37.00,38.00"
1719870604066,"G,162829349,-786248467,0"
1719870604070,"L,101.19,30.26,11.44"
1719870604105,"H,29.44,35.71"
1719870604116,"B,0.51,-0.14,9.82,-1.04,2.44,0.00"
1719870604119,"M,-37.00,36.00,41.00"
1719870604131,"G,162826171,-786248251,0"
1719870604135,"L,101.19,30.26,11.40"
1719870604170,"H,29.44,35.69"
1719870604181,"B,0.48,-0.13,9.93,-0.06,0.06,-0.31"
1719870604204,"G,162819815,-786247819,0"
1719870604209,"L,101.19,30.26,11.49"
1719870604244,"H,29.42,35.68"
1719870604255,"B,0.54,-0.08,10.01,1.16,-2.75,-0.18"
1719870604258,"M,-36.00,34.00,38.00"
